grna_id	grna_target
BTN3A2_5	BTN3A2
ZSCAN26_1	ZSCAN26
ZSCAN26_2	ZSCAN26
ZSCAN26_3	ZSCAN26
ZSCAN26_4	ZSCAN26
ZSCAN26_5	ZSCAN26
TRIM27_1	TRIM27
TRIM27_2	TRIM27
TRIM27_3	TRIM27
TRIM27_4	TRIM27
TRIM27_5	TRIM27
PPP1R11_1	PPP1R11
PPP1R11_2	PPP1R11
PPP1R11_3	PPP1R11
PPP1R11_4	PPP1R11
PPP1R11_5	PPP1R11
PPP1R18_1	PPP1R18
PPP1R18_2	PPP1R18
PPP1R18_3	PPP1R18
PPP1R18_4	PPP1R18
PPP1R18_5	PPP1R18
ATF6b_1	ATF6b
ATF6b_2	ATF6b
ATF6b_3	ATF6b
ATF6b_4	ATF6b
ATF6b_5	ATF6b
NEU1_1	NEU1
NEU1_2	NEU1
NEU1_3	NEU1
NEU1_4	NEU1
NEU1_5	NEU1
SNRPC_1	SNRPC
SNRPC_2	SNRPC
SNRPC_3	SNRPC
SNRPC_4	SNRPC
SNRPC_5	SNRPC
LEMD2_1	LEMD2
LEMD2_2	LEMD2
LEMD2_3	LEMD2
LEMD2_4	LEMD2
LEMD2_5	LEMD2
FKBP5_1	FKBP5
FKBP5_2	FKBP5
FKBP5_3	FKBP5
FKBP5_4	FKBP5
BAG2_1	BAG2
BAG2_2	BAG2
BAG2_3	BAG2
BAG2_4	BAG2
BAG2_5	BAG2
UFL1_1	UFL1
UFL1_2	UFL1
UFL1_3	UFL1
UFL1_4	UFL1
UFL1_5	UFL1
TCF21_1	TCF21
TCF21_2	TCF21
TCF21_3	TCF21
TCF21_4	TCF21
TCF21_5	TCF21
MTHFD1L_1	MTHFD1L
MTHFD1L_2	MTHFD1L
MTHFD1L_3	MTHFD1L
MTHFD1L_4	MTHFD1L
MTHFD1L_5	MTHFD1L
IGF2R_1	IGF2R
IGF2R_2	IGF2R
IGF2R_3	IGF2R
IGF2R_4	IGF2R
IGF2R_5	IGF2R
RAC1_1	RAC1
RAC1_2	RAC1
RAC1_3	RAC1
RAC1_4	RAC1
RAC1_5	RAC1
ZSCAN21_1	ZSCAN21
ZSCAN21_2	ZSCAN21
ZSCAN21_3	ZSCAN21
ZSCAN21_4	ZSCAN21
ZSCAN21_5	ZSCAN21
COG5_1	COG5
COG5_2	COG5
COG5_3	COG5
COG5_4	COG5
CDK5_1	CDK5
CDK5_2	CDK5
CDK5_3	CDK5
CDK5_4	CDK5
CDK5_5	CDK5
ATP6V1B2_1	ATP6V1B2
ATP6V1B2_2	ATP6V1B2
ATP6V1B2_3	ATP6V1B2
ATP6V1B2_4	ATP6V1B2
ATP6V1B2_5	ATP6V1B2
FGFR1_1	FGFR1
FGFR1_2	FGFR1
FGFR1_3	FGFR1
FGFR1_4	FGFR1
FGFR1_5	FGFR1
PSMD5_1	PSMD5
PSMD5_2	PSMD5
PSMD5_3	PSMD5
PSMD5_4	PSMD5
PSMD5_5	PSMD5
NUDT5_1	NUDT5
NUDT5_2	NUDT5
NUDT5_3	NUDT5
NUDT5_4	NUDT5
NUDT5_5	NUDT5
ZNF32_1	ZNF32
ZNF32_2	ZNF32
ZNF32_3	ZNF32
ZNF32_4	ZNF32
ZNF32_5	ZNF32
VCL_1	VCL
VCL_2	VCL
VCL_3	VCL
VCL_4	VCL
VCL_5	VCL
TSPAN14_1	TSPAN14
TSPAN14_2	TSPAN14
TSPAN14_3	TSPAN14
TSPAN14_4	TSPAN14
TSPAN14_5	TSPAN14
SLK_1	SLK
SLK_2	SLK
SLK_3	SLK
SLK_4	SLK
SLK_5	SLK
TCF7L2_1	TCF7L2
TCF7L2_2	TCF7L2
TCF7L2_3	TCF7L2
TCF7L2_4	TCF7L2
TCF7L2_5	TCF7L2
PLEKHA1_1	PLEKHA1
PLEKHA1_2	PLEKHA1
PLEKHA1_3	PLEKHA1
PLEKHA1_4	PLEKHA1
PLEKHA1_5	PLEKHA1
BET1L_1	BET1L
BET1L_2	BET1L
BET1L_3	BET1L
BET1L_4	BET1L
BET1L_5	BET1L
RPL27A_1	RPL27A
RPL27A_2	RPL27A
RPL27A_3	RPL27A
RPL27A_4	RPL27A
RPL27A_5	RPL27A
ALKBH3_1	ALKBH3
ALKBH3_2	ALKBH3
ALKBH3_3	ALKBH3
ALKBH3_4	ALKBH3
ALKBH3_5	ALKBH3
RELA_1	RELA
RELA_2	RELA
RELA_3	RELA
RELA_4	RELA
RELA_5	RELA
RDX_1	RDX
RDX_2	RDX
RDX_3	RDX
RDX_4	RDX
RDX_5	RDX
SIK3_1	SIK3
SIK3_2	SIK3
SIK3_3	SIK3
SIK3_4	SIK3
SIK3_5	SIK3
ARHGEF12_1	ARHGEF12
ARHGEF12_2	ARHGEF12
ARHGEF12_3	ARHGEF12
ARHGEF12_4	ARHGEF12
ARHGEF12_5	ARHGEF12
ST3GAL4_1	ST3GAL4
ST3GAL4_2	ST3GAL4
ST3GAL4_3	ST3GAL4
ST3GAL4_4	ST3GAL4
ST3GAL4_5	ST3GAL4
R3HDM2_1	R3HDM2
R3HDM2_2	R3HDM2
R3HDM2_3	R3HDM2
R3HDM2_4	R3HDM2
R3HDM2_5	R3HDM2
NR2C1_1	NR2C1
NR2C1_2	NR2C1
NR2C1_3	NR2C1
NR2C1_4	NR2C1
NR2C1_5	NR2C1
MVK_1	MVK
MVK_2	MVK
MVK_3	MVK
MVK_4	MVK
MVK_5	MVK
NAA25_1	NAA25
NAA25_2	NAA25
NAA25_3	NAA25
NAA25_4	NAA25
NAA25_5	NAA25
CCDC92_1	CCDC92
CCDC92_2	CCDC92
CCDC92_3	CCDC92
CCDC92_4	CCDC92
CCDC92_5	CCDC92
N4BP2L2_1	N4BP2L2
N4BP2L2_2	N4BP2L2
N4BP2L2_3	N4BP2L2
N4BP2L2_4	N4BP2L2
N4BP2L2_5	N4BP2L2
NEK9_1	NEK9
NEK9_2	NEK9
NEK9_3	NEK9
NEK9_4	NEK9
NEK9_5	NEK9
CKB_1	CKB
CKB_2	CKB
CKB_3	CKB
CKB_4	CKB
CKB_5	CKB
VPS18_1	VPS18
VPS18_2	VPS18
VPS18_3	VPS18
VPS18_4	VPS18
STOML1_1	STOML1
STOML1_2	STOML1
STOML1_3	STOML1
STOML1_4	STOML1
STOML1_5	STOML1
MORF4L1_1	MORF4L1
MORF4L1_2	MORF4L1
MORF4L1_3	MORF4L1
MORF4L1_4	MORF4L1
MORF4L1_5	MORF4L1
MAN2A2_1	MAN2A2
MAN2A2_2	MAN2A2
MAN2A2_3	MAN2A2
MAN2A2_4	MAN2A2
MAN2A2_5	MAN2A2
XPO6_1	XPO6
XPO6_2	XPO6
XPO6_3	XPO6
XPO6_4	XPO6
XPO6_5	XPO6
FTO_1	FTO
FTO_2	FTO
FTO_3	FTO
FTO_4	FTO
FTO_5	FTO
CFDP1_1	CFDP1
CFDP1_2	CFDP1
CFDP1_3	CFDP1
CFDP1_4	CFDP1
CFDP1_5	CFDP1
SRR_1	SRR
SRR_2	SRR
SRR_3	SRR
SRR_4	SRR
SRR_5	SRR
SSH2_1	SSH2
SSH2_2	SSH2
SSH2_3	SSH2
SSH2_4	SSH2
SSH2_5	SSH2
CDK12_1	CDK12
CDK12_2	CDK12
CDK12_3	CDK12
CDK12_4	CDK12
CDK12_5	CDK12
STAT3_1	STAT3
STAT3_2	STAT3
STAT3_3	STAT3
STAT3_4	STAT3
GOSR2_1	GOSR2
GOSR2_2	GOSR2
GOSR2_3	GOSR2
GOSR2_4	GOSR2
GOSR2_5	GOSR2
CALCOCO2_1	CALCOCO2
CALCOCO2_2	CALCOCO2
CALCOCO2_3	CALCOCO2
CALCOCO2_4	CALCOCO2
CALCOCO2_5	CALCOCO2
TEX2_1	TEX2
TEX2_2	TEX2
TEX2_3	TEX2
TEX2_4	TEX2
TEX2_5	TEX2
WIPI1_1	WIPI1
WIPI1_2	WIPI1
WIPI1_3	WIPI1
WIPI1_4	WIPI1
LMAN1_1	LMAN1
LMAN1_2	LMAN1
LMAN1_3	LMAN1
LMAN1_4	LMAN1
LMAN1_5	LMAN1
TMED1_1	TMED1
TMED1_2	TMED1
TMED1_3	TMED1
TMED1_4	TMED1
TMED1_5	TMED1
KANK2_1	KANK2
KANK2_2	KANK2
KANK2_3	KANK2
KANK2_4	KANK2
KANK2_5	KANK2
MYO9B_1	MYO9B
MYO9B_2	MYO9B
MYO9B_3	MYO9B
MYO9B_4	MYO9B
MYO9B_5	MYO9B
GDF15_1	GDF15
GDF15_2	GDF15
GDF15_3	GDF15
GDF15_4	GDF15
GDF15_5	GDF15
RELB_1	RELB
RELB_2	RELB
RELB_3	RELB
RELB_4	RELB
RELB_5	RELB
CCT8_1	CCT8
CCT8_2	CCT8
CCT8_3	CCT8
CCT8_4	CCT8
CCT8_5	CCT8
CCDC97_1	CCDC97
CCDC97_2	CCDC97
CCDC97_3	CCDC97
CCDC97_4	CCDC97
CCDC97_5	CCDC97
GALNT2_1	GALNT2
GALNT2_2	GALNT2
GALNT2_3	GALNT2
GALNT2_4	GALNT2
GALNT2_5	GALNT2
ACAA2_1	ACAA2
ACAA2_2	ACAA2
ACAA2_3	ACAA2
ACAA2_4	ACAA2
ACAA2_5	ACAA2
SPECC1L_1	SPECC1L
SPECC1L_2	SPECC1L
SPECC1L_3	SPECC1L
SPECC1L_4	SPECC1L
PID1_1	PID1
PID1_2	PID1
PID1_3	PID1
PID1_4	PID1
PID1_5	PID1
CXCL12_1	CXCL12
CXCL12_2	CXCL12
CXCL12_3	CXCL12
CXCL12_4	CXCL12
CXCL12_5	CXCL12
NDE1_1	NDE1
NDE1_2	NDE1
NDE1_3	NDE1
NDE1_4	NDE1
NDE1_5	NDE1
PCCB_1	PCCB
PCCB_2	PCCB
PCCB_3	PCCB
PCCB_4	PCCB
PCCB_5	PCCB
PALLD_1	PALLD
PALLD_2	PALLD
PALLD_3	PALLD
PALLD_4	PALLD
PALLD_5	PALLD
EIF4A2_1	EIF4A2
EIF4A2_2	EIF4A2
EIF4A2_3	EIF4A2
EIF4A2_4	EIF4A2
EIF4A2_5	EIF4A2
chr1:56514333-56514633_1	chr1:56514333-56514633
chr1:56514333-56514633_2	chr1:56514333-56514633
chr1:56514333-56514633_3	chr1:56514333-56514633
chr1:56514333-56514633_4	chr1:56514333-56514633
chr1:56514333-56514633_5	chr1:56514333-56514633
chr1:56514333-56514633_6	chr1:56514333-56514633
chr1:56514333-56514633_7	chr1:56514333-56514633
chr1:56514333-56514633_8	chr1:56514333-56514633
chr1:56514333-56514633_9	chr1:56514333-56514633
chr1:56514333-56514633_10	chr1:56514333-56514633
chr1:56514333-56514633_11	chr1:56514333-56514633
chr1:56514333-56514633_12	chr1:56514333-56514633
chr1:56514333-56514633_13	chr1:56514333-56514633
chr1:56514333-56514633_14	chr1:56514333-56514633
chr1:56514333-56514633_15	chr1:56514333-56514633
chr1:113885162-113885462_1	chr1:113885162-113885462
chr1:113885162-113885462_2	chr1:113885162-113885462
chr1:113885162-113885462_3	chr1:113885162-113885462
chr1:113885162-113885462_4	chr1:113885162-113885462
chr1:113885162-113885462_5	chr1:113885162-113885462
chr1:113885162-113885462_6	chr1:113885162-113885462
chr1:113885162-113885462_7	chr1:113885162-113885462
chr1:113885162-113885462_8	chr1:113885162-113885462
chr1:113885162-113885462_9	chr1:113885162-113885462
chr1:113885162-113885462_10	chr1:113885162-113885462
chr1:113885162-113885462_11	chr1:113885162-113885462
chr1:113885162-113885462_12	chr1:113885162-113885462
chr1:154395900-154396200_1	non-targeting
chr1:154395900-154396200_2	non-targeting
chr1:154395900-154396200_3	non-targeting
chr1:154395900-154396200_4	non-targeting
chr1:154395900-154396200_5	non-targeting
chr1:154395900-154396200_6	non-targeting
chr1:154395900-154396200_7	non-targeting
chr1:154395900-154396200_8	non-targeting
chr1:154395900-154396200_9	non-targeting
chr1:154395900-154396200_10	non-targeting
chr1:154438853-154439153_1	chr1:154438853-154439153
chr1:154438853-154439153_2	chr1:154438853-154439153
chr1:154438853-154439153_3	chr1:154438853-154439153
chr1:154438853-154439153_4	chr1:154438853-154439153
chr1:154438853-154439153_5	chr1:154438853-154439153
chr1:154438853-154439153_6	chr1:154438853-154439153
chr1:154438853-154439153_7	chr1:154438853-154439153
chr1:154438853-154439153_8	chr1:154438853-154439153
chr1:154438853-154439153_9	chr1:154438853-154439153
chr1:154438853-154439153_10	chr1:154438853-154439153
chr1:154438853-154439153_11	chr1:154438853-154439153
chr1:154438853-154439153_12	chr1:154438853-154439153
chr1:154438853-154439153_13	chr1:154438853-154439153
chr1:154456342-154456642_1	chr1:154456342-154456642
chr1:154456342-154456642_2	chr1:154456342-154456642
chr1:154456342-154456642_3	chr1:154456342-154456642
chr1:154456342-154456642_4	chr1:154456342-154456642
chr1:154456342-154456642_5	chr1:154456342-154456642
chr1:154456342-154456642_6	chr1:154456342-154456642
chr1:154456378-154456678_1	chr1:154456378-154456678
chr1:154456378-154456678_2	chr1:154456378-154456678
chr1:154456378-154456678_3	chr1:154456378-154456678
chr1:154456378-154456678_4	chr1:154456378-154456678
chr1:154456378-154456678_5	chr1:154456378-154456678
chr1:154456378-154456678_6	chr1:154456378-154456678
chr1:169115823-169116123_1	chr1:169115823-169116123
chr1:169115823-169116123_2	chr1:169115823-169116123
chr1:169115823-169116123_3	chr1:169115823-169116123
chr1:169115823-169116123_4	chr1:169115823-169116123
chr1:169115823-169116123_5	chr1:169115823-169116123
chr1:169115823-169116123_6	chr1:169115823-169116123
chr1:169115823-169116123_7	chr1:169115823-169116123
chr1:169115823-169116123_8	chr1:169115823-169116123
chr1:169115823-169116123_9	chr1:169115823-169116123
chr1:169115823-169116123_10	chr1:169115823-169116123
chr1:169115823-169116123_11	chr1:169115823-169116123
chr1:169115823-169116123_12	chr1:169115823-169116123
chr1:169115823-169116123_13	chr1:169115823-169116123
chr1:169115823-169116123_14	chr1:169115823-169116123
chr1:169115823-169116123_15	chr1:169115823-169116123
chr1:169153122-169153422_1	chr1:169153122-169153422
chr1:169153122-169153422_2	chr1:169153122-169153422
chr1:169153122-169153422_3	chr1:169153122-169153422
chr1:169153122-169153422_4	chr1:169153122-169153422
chr1:169153122-169153422_5	chr1:169153122-169153422
chr1:169153122-169153422_6	chr1:169153122-169153422
chr1:169153122-169153422_7	chr1:169153122-169153422
chr1:169153122-169153422_8	chr1:169153122-169153422
chr1:169153122-169153422_9	chr1:169153122-169153422
chr1:169153122-169153422_10	chr1:169153122-169153422
chr1:169153122-169153422_11	chr1:169153122-169153422
chr1:169153122-169153422_12	chr1:169153122-169153422
chr1:169153122-169153422_13	chr1:169153122-169153422
chr1:169153122-169153422_14	chr1:169153122-169153422
chr1:169153122-169153422_15	chr1:169153122-169153422
chr1:169153122-169153422_16	chr1:169153122-169153422
chr1:201927430-201927730_1	chr1:201927430-201927730
chr1:201927430-201927730_2	chr1:201927430-201927730
chr1:201927430-201927730_3	chr1:201927430-201927730
chr1:201927430-201927730_4	chr1:201927430-201927730
chr1:201927430-201927730_5	chr1:201927430-201927730
chr1:201927430-201927730_6	chr1:201927430-201927730
chr1:201927430-201927730_7	chr1:201927430-201927730
chr1:201927430-201927730_8	chr1:201927430-201927730
chr1:201927430-201927730_9	chr1:201927430-201927730
chr1:201927430-201927730_10	chr1:201927430-201927730
chr1:230144455-230144755_1	chr1:230144455-230144755
chr1:230144455-230144755_2	chr1:230144455-230144755
chr1:230144455-230144755_3	chr1:230144455-230144755
chr1:230144455-230144755_4	chr1:230144455-230144755
chr1:230144455-230144755_5	chr1:230144455-230144755
chr1:230144455-230144755_6	chr1:230144455-230144755
chr1:230144455-230144755_7	chr1:230144455-230144755
chr1:230144455-230144755_8	chr1:230144455-230144755
chr1:230144455-230144755_9	chr1:230144455-230144755
chr1:230144455-230144755_10	chr1:230144455-230144755
chr2:62777574-62777874_1	chr2:62777574-62777874
chr2:62777574-62777874_2	chr2:62777574-62777874
chr2:62777574-62777874_3	chr2:62777574-62777874
chr2:62777574-62777874_4	chr2:62777574-62777874
chr2:62777574-62777874_5	chr2:62777574-62777874
chr2:62777574-62777874_6	chr2:62777574-62777874
chr2:62777574-62777874_7	chr2:62777574-62777874
chr2:62777574-62777874_8	chr2:62777574-62777874
chr2:62777574-62777874_9	chr2:62777574-62777874
chr2:62777574-62777874_10	chr2:62777574-62777874
chr2:69333086-69333386_1	chr2:69333086-69333386
chr2:69333086-69333386_2	chr2:69333086-69333386
chr2:69333086-69333386_3	chr2:69333086-69333386
chr2:69333086-69333386_4	chr2:69333086-69333386
chr2:69333086-69333386_5	chr2:69333086-69333386
chr2:69333086-69333386_6	chr2:69333086-69333386
chr2:69333086-69333386_7	chr2:69333086-69333386
chr2:69333086-69333386_8	chr2:69333086-69333386
chr2:69333086-69333386_9	chr2:69333086-69333386
chr2:69333086-69333386_10	chr2:69333086-69333386
chr2:69333086-69333386_11	chr2:69333086-69333386
chr2:85253367-85253667_1	chr2:85253367-85253667
chr2:85253367-85253667_2	chr2:85253367-85253667
chr2:85253367-85253667_3	chr2:85253367-85253667
chr2:85253367-85253667_4	chr2:85253367-85253667
chr2:85253367-85253667_5	chr2:85253367-85253667
chr2:85253367-85253667_6	chr2:85253367-85253667
chr2:85253367-85253667_7	chr2:85253367-85253667
chr2:85253367-85253667_8	chr2:85253367-85253667
chr2:85253367-85253667_9	chr2:85253367-85253667
chr2:85253367-85253667_10	chr2:85253367-85253667
chr2:85253367-85253667_11	chr2:85253367-85253667
chr2:85253367-85253667_12	chr2:85253367-85253667
chr2:85253367-85253667_13	chr2:85253367-85253667
chr2:85253367-85253667_14	chr2:85253367-85253667
chr2:187450280-187450580_1	non-targeting
chr2:187450280-187450580_2	non-targeting
chr2:187450280-187450580_3	non-targeting
chr2:187450280-187450580_4	non-targeting
chr2:187450280-187450580_5	non-targeting
chr2:187450280-187450580_6	non-targeting
chr2:187450280-187450580_7	non-targeting
chr2:187450280-187450580_8	non-targeting
chr2:187450280-187450580_9	non-targeting
chr2:187450280-187450580_10	non-targeting
chr2:202505828-202506128_1	chr2:202505828-202506128
chr2:202505828-202506128_2	chr2:202505828-202506128
chr2:202505828-202506128_3	chr2:202505828-202506128
chr2:202505828-202506128_4	chr2:202505828-202506128
chr2:202505828-202506128_5	chr2:202505828-202506128
chr2:202505828-202506128_6	chr2:202505828-202506128
chr2:202505828-202506128_7	chr2:202505828-202506128
chr2:202505828-202506128_8	chr2:202505828-202506128
chr2:202505828-202506128_9	chr2:202505828-202506128
chr2:202505828-202506128_10	chr2:202505828-202506128
chr2:202505828-202506128_11	chr2:202505828-202506128
chr2:202505828-202506128_12	chr2:202505828-202506128
chr2:202505828-202506128_13	chr2:202505828-202506128
chr2:202823031-202823331_1	chr2:202823031-202823331
chr2:202823031-202823331_2	chr2:202823031-202823331
chr2:202823031-202823331_3	chr2:202823031-202823331
chr2:202823031-202823331_4	chr2:202823031-202823331
chr2:202823031-202823331_5	chr2:202823031-202823331
chr2:202823031-202823331_6	chr2:202823031-202823331
chr2:202823031-202823331_7	chr2:202823031-202823331
chr2:202823031-202823331_8	chr2:202823031-202823331
chr2:202823031-202823331_9	chr2:202823031-202823331
chr2:202823031-202823331_10	chr2:202823031-202823331
chr2:203409436-203409736_1	chr2:203409436-203409736
chr2:203409436-203409736_2	chr2:203409436-203409736
chr2:203409436-203409736_3	chr2:203409436-203409736
chr2:203409436-203409736_4	chr2:203409436-203409736
chr2:203409436-203409736_5	chr2:203409436-203409736
chr2:203409436-203409736_6	chr2:203409436-203409736
chr2:203409436-203409736_7	chr2:203409436-203409736
chr2:203409436-203409736_8	chr2:203409436-203409736
chr2:203409436-203409736_9	chr2:203409436-203409736
chr2:203409436-203409736_10	chr2:203409436-203409736
chr2:203409436-203409736_11	chr2:203409436-203409736
chr2:203409436-203409736_12	chr2:203409436-203409736
chr2:203409436-203409736_13	chr2:203409436-203409736
chr2:203409436-203409736_14	chr2:203409436-203409736
chr2:203409436-203409736_15	chr2:203409436-203409736
chr2:229107253-229107553_1	chr2:229107253-229107553
chr2:229107253-229107553_2	chr2:229107253-229107553
chr2:229107253-229107553_3	chr2:229107253-229107553
chr2:229107253-229107553_4	chr2:229107253-229107553
chr2:229107253-229107553_5	chr2:229107253-229107553
chr2:229107253-229107553_6	chr2:229107253-229107553
chr2:229107253-229107553_7	chr2:229107253-229107553
chr2:229107253-229107553_8	chr2:229107253-229107553
chr2:229107253-229107553_9	chr2:229107253-229107553
chr2:229107253-229107553_10	chr2:229107253-229107553
chr2:229107253-229107553_11	chr2:229107253-229107553
chr3:49731395-49731695_1	chr3:49731395-49731695
chr3:49731395-49731695_2	chr3:49731395-49731695
chr3:49731395-49731695_3	chr3:49731395-49731695
chr3:49731395-49731695_4	chr3:49731395-49731695
chr3:49731395-49731695_5	chr3:49731395-49731695
chr3:49731395-49731695_6	chr3:49731395-49731695
chr3:49731395-49731695_7	chr3:49731395-49731695
chr3:49731395-49731695_8	chr3:49731395-49731695
chr3:49731395-49731695_9	chr3:49731395-49731695
chr3:49731395-49731695_10	chr3:49731395-49731695
chr3:49731395-49731695_11	chr3:49731395-49731695
chr3:49731395-49731695_12	chr3:49731395-49731695
chr3:49756080-49756380_1	chr3:49756080-49756380
chr3:49756080-49756380_2	chr3:49756080-49756380
chr3:49756080-49756380_3	chr3:49756080-49756380
chr3:49756080-49756380_4	chr3:49756080-49756380
chr3:49756080-49756380_5	chr3:49756080-49756380
chr3:49756080-49756380_6	chr3:49756080-49756380
chr3:49756080-49756380_7	chr3:49756080-49756380
chr3:49756080-49756380_8	chr3:49756080-49756380
chr3:49756080-49756380_9	chr3:49756080-49756380
chr3:49756080-49756380_10	chr3:49756080-49756380
chr3:49756080-49756380_11	chr3:49756080-49756380
chr3:49756080-49756380_12	chr3:49756080-49756380
chr4:3310069-3310369_1	non-targeting
chr4:3310069-3310369_2	non-targeting
chr4:3310069-3310369_3	non-targeting
chr4:3310069-3310369_4	non-targeting
chr4:3310069-3310369_5	non-targeting
chr4:3310069-3310369_6	non-targeting
chr4:3310069-3310369_7	non-targeting
chr4:3310069-3310369_8	non-targeting
chr4:3310069-3310369_9	non-targeting
chr4:3310069-3310369_10	non-targeting
chr4:56953627-56953927_1	non-targeting
chr4:56953627-56953927_2	non-targeting
chr4:56953627-56953927_3	non-targeting
chr4:56953627-56953927_4	non-targeting
chr4:56953627-56953927_5	non-targeting
chr4:56953627-56953927_6	non-targeting
chr4:56953627-56953927_7	non-targeting
chr4:56953627-56953927_8	non-targeting
chr4:56953627-56953927_9	non-targeting
chr4:56953627-56953927_10	non-targeting
chr4:119355015-119355315_1	non-targeting
chr4:119355015-119355315_2	non-targeting
chr4:119355015-119355315_3	non-targeting
chr4:119355015-119355315_4	non-targeting
chr4:119355015-119355315_5	non-targeting
chr4:119355015-119355315_6	non-targeting
chr4:119355015-119355315_7	non-targeting
chr4:119355015-119355315_8	non-targeting
chr4:119355015-119355315_9	non-targeting
chr4:119355015-119355315_10	non-targeting
chr4:147503377-147503677_1	chr4:147503377-147503677
chr4:147503377-147503677_2	chr4:147503377-147503677
chr4:147503377-147503677_3	chr4:147503377-147503677
chr4:147503377-147503677_4	chr4:147503377-147503677
chr4:147503377-147503677_5	chr4:147503377-147503677
chr4:147503377-147503677_6	chr4:147503377-147503677
chr4:147503376-147503676_1	chr4:147503376-147503676
chr4:147503376-147503676_2	chr4:147503376-147503676
chr4:147503376-147503676_3	chr4:147503376-147503676
chr4:147503376-147503676_4	chr4:147503376-147503676
chr4:147503376-147503676_5	chr4:147503376-147503676
chr5:17108602-17108902_1	non-targeting
chr5:17108602-17108902_2	non-targeting
chr5:17108602-17108902_3	non-targeting
chr5:17108602-17108902_4	non-targeting
chr5:17108602-17108902_5	non-targeting
chr5:17108602-17108902_6	non-targeting
chr5:17108602-17108902_7	non-targeting
chr5:17108602-17108902_8	non-targeting
chr5:17108602-17108902_9	non-targeting
chr5:17108602-17108902_10	non-targeting
chr5:17108602-17108902_11	non-targeting
chr5:17108602-17108902_12	non-targeting
chr5:75545174-75545474_1	chr5:75545174-75545474
chr5:75545174-75545474_2	chr5:75545174-75545474
chr5:75545174-75545474_3	chr5:75545174-75545474
chr5:75545174-75545474_4	chr5:75545174-75545474
chr5:75545174-75545474_5	chr5:75545174-75545474
chr5:75545174-75545474_6	chr5:75545174-75545474
chr5:75545174-75545474_7	chr5:75545174-75545474
chr5:75545174-75545474_8	chr5:75545174-75545474
chr5:75545174-75545474_9	chr5:75545174-75545474
chr5:75545174-75545474_10	chr5:75545174-75545474
chr5:96885218-96885518_1	chr5:96885218-96885518
chr5:96885218-96885518_2	chr5:96885218-96885518
chr5:96885218-96885518_3	chr5:96885218-96885518
chr5:96885218-96885518_4	chr5:96885218-96885518
chr5:96885218-96885518_5	chr5:96885218-96885518
chr5:96885218-96885518_6	chr5:96885218-96885518
chr5:96885218-96885518_7	chr5:96885218-96885518
chr5:96885218-96885518_8	chr5:96885218-96885518
chr5:96885218-96885518_9	chr5:96885218-96885518
chr5:96885218-96885518_10	chr5:96885218-96885518
chr5:96885218-96885518_11	chr5:96885218-96885518
chr6:26334333-26334633_1	non-targeting
chr6:26334333-26334633_2	non-targeting
chr6:26334333-26334633_3	non-targeting
chr6:26334333-26334633_4	non-targeting
chr6:26334333-26334633_5	non-targeting
chr6:26334333-26334633_6	non-targeting
chr6:26334333-26334633_7	non-targeting
chr6:26334333-26334633_8	non-targeting
chr6:26334333-26334633_9	non-targeting
chr6:26334333-26334633_10	non-targeting
chr6:26334333-26334633_11	non-targeting
chr6:26753840-26754140_1	non-targeting
chr6:26753840-26754140_2	non-targeting
chr6:26753840-26754140_3	non-targeting
chr6:26753840-26754140_4	non-targeting
chr6:26753840-26754140_5	non-targeting
chr6:26753840-26754140_6	non-targeting
chr6:26753840-26754140_7	non-targeting
chr6:26753840-26754140_8	non-targeting
chr6:26753840-26754140_9	non-targeting
chr6:26753840-26754140_10	non-targeting
chr6:28203443-28203743_1	non-targeting
chr6:28203443-28203743_2	non-targeting
chr6:28203443-28203743_3	non-targeting
chr6:28203443-28203743_4	non-targeting
chr6:28203443-28203743_5	non-targeting
chr6:28203443-28203743_6	non-targeting
chr6:28203443-28203743_7	non-targeting
chr6:28203443-28203743_8	non-targeting
chr6:28203443-28203743_9	non-targeting
chr6:28203443-28203743_10	non-targeting
chr6:28203443-28203743_11	non-targeting
chr6:28274259-28274559_1	chr6:28274259-28274559
chr6:28274259-28274559_2	chr6:28274259-28274559
chr6:28274259-28274559_3	chr6:28274259-28274559
chr6:28274259-28274559_4	chr6:28274259-28274559
chr6:28274259-28274559_5	chr6:28274259-28274559
chr6:28274259-28274559_6	chr6:28274259-28274559
chr6:28274259-28274559_7	chr6:28274259-28274559
chr6:28274259-28274559_8	chr6:28274259-28274559
chr6:28274259-28274559_9	chr6:28274259-28274559
chr6:28274259-28274559_10	chr6:28274259-28274559
chr6:28274259-28274559_11	chr6:28274259-28274559
chr6:28956484-28956784_1	non-targeting
chr6:28956484-28956784_2	non-targeting
chr6:28956484-28956784_3	non-targeting
chr6:28956484-28956784_4	non-targeting
chr6:28956484-28956784_5	non-targeting
chr6:28956484-28956784_6	non-targeting
chr6:28956484-28956784_7	non-targeting
chr6:28956484-28956784_8	non-targeting
chr6:28956484-28956784_9	non-targeting
chr6:28956484-28956784_10	non-targeting
chr6:28956484-28956784_11	non-targeting
chr6:28956484-28956784_12	non-targeting
chr6:28956484-28956784_13	non-targeting
chr6:28956484-28956784_14	non-targeting
chr6:28956484-28956784_15	non-targeting
chr6:28956484-28956784_16	non-targeting
chr6:28956484-28956784_17	non-targeting
chr6:28959667-28959967_1	non-targeting
chr6:28959667-28959967_2	non-targeting
chr6:28959667-28959967_3	non-targeting
